date,open,high,low,close,volume
2014-05-22,0.9249,0.92725,0.92135,0.92227,89887
2014-05-23,0.92227,0.92485,0.92126,0.92294,71944
2014-05-26,0.92316,0.92484,0.92299,0.92352,36878
2014-05-27,0.92352,0.92765,0.92314,0.92573,77959
2014-05-28,0.92573,0.92697,0.92132,0.92349,80874
2014-05-29,0.92349,0.93118,0.92095,0.9306,97599
2014-05-30,0.93059,0.93283,0.92876,0.93077,81440
2014-06-02,0.93056,0.93134,0.92337,0.92425,82119
2014-06-03,0.92426,0.92861,0.9228,0.92625,102218
2014-06-04,0.92625,0.92967,0.92509,0.92741,88310
2014-06-05,0.9275,0.93454,0.92566,0.93381,114565
2014-06-06,0.93382,0.93576,0.93179,0.9334,93830
2014-06-09,0.93356,0.93625,0.93335,0.93532,61828
2014-06-10,0.93533,0.93827,0.93399,0.9372,85413
2014-06-11,0.93722,0.94052,0.93635,0.93753,83908
2014-06-12,0.93753,0.94364,0.93474,0.94225,108332
2014-06-13,0.94225,0.94261,0.93743,0.94004,84666
2014-06-16,0.93863,0.94157,0.93727,0.93995,84335
2014-06-17,0.93995,0.94021,0.93289,0.9331,90400
2014-06-18,0.9331,0.94105,0.93207,0.9407,98421
2014-06-19,0.94067,0.94305,0.93895,0.93972,86718
2014-06-20,0.93972,0.94136,0.93768,0.9386,78359
2014-06-23,0.93682,0.9444,0.93682,0.94201,75683
2014-06-24,0.94201,0.943,0.93652,0.9366,83007
2014-06-25,0.93656,0.9407,0.93533,0.94055,84174
2014-06-26,0.9406,0.94176,0.9395,0.94115,73914
2014-06-27,0.94119,0.94406,0.94046,0.94211,68684
2014-06-30,0.94145,0.94382,0.93866,0.94293,78646
2014-07-01,0.94293,0.9504,0.94125,0.9495,97176
2014-07-02,0.9495,0.94979,0.94277,0.94408,91120
2014-07-03,0.94411,0.9442,0.93278,0.93449,111969
2014-07-04,0.93449,0.93682,0.93424,0.93634,76549
2014-07-07,0.9356,0.93756,0.93406,0.93703,64810
2014-07-08,0.93703,0.94136,0.93644,0.93974,76953
2014-07-09,0.93974,0.94235,0.93812,0.94117,87040
2014-07-10,0.9412,0.94558,0.93601,0.93935,97035
2014-07-11,0.93938,0.94076,0.93748,0.93893,82914
2014-07-14,0.93746,0.94024,0.93731,0.93909,68232
2014-07-15,0.93909,0.94004,0.93476,0.93692,112000
2014-07-16,0.93693,0.93734,0.93284,0.93657,99349
2014-07-17,0.93657,0.93903,0.93452,0.935,112452
2014-07-18,0.93488,0.94098,0.93348,0.93904,104283
2014-07-21,0.93874,0.93992,0.93699,0.9372,70020
2014-07-22,0.9372,0.94213,0.93597,0.9392,104449
2014-07-23,0.93924,0.94607,0.93795,0.94535,91865
2014-07-24,0.94536,0.94729,0.94101,0.94175,93326
2014-07-25,0.94165,0.94235,0.93916,0.93957,83254
2014-07-28,0.93899,0.94125,0.93833,0.94044,73868
2014-07-29,0.94054,0.94153,0.93733,0.93826,87686
2014-07-30,0.93826,0.9387,0.93018,0.93299,140167
2014-07-31,0.93299,0.93314,0.92784,0.92921,114540
2014-08-01,0.92944,0.93348,0.92744,0.93151,135723
2014-08-04,0.93063,0.93352,0.93049,0.93307,74439
2014-08-05,0.93307,0.93421,0.92926,0.93008,98221
2014-08-06,0.93034,0.93732,0.92907,0.93529,101762
2014-08-07,0.9353,0.93567,0.92578,0.92686,117583
2014-08-08,0.92694,0.9286,0.92382,0.92757,111183
2014-08-11,0.92708,0.92852,0.92579,0.92614,63543
2014-08-12,0.92614,0.92759,0.92465,0.9268,82692
2014-08-13,0.9268,0.93185,0.92624,0.93032,90811
2014-08-14,0.93032,0.93264,0.9283,0.93167,74702
2014-08-15,0.93168,0.93333,0.92968,0.93208,81212
2014-08-18,0.93093,0.9333,0.93077,0.932,63977
2014-08-19,0.93205,0.9345,0.93006,0.93012,83269
2014-08-20,0.93012,0.9317,0.92741,0.92847,120748
2014-08-21,0.92847,0.93101,0.92346,0.93013,100105
2014-08-22,0.93013,0.93282,0.92918,0.93164,107317
2014-08-25,0.9303,0.93225,0.92882,0.92954,91964
2014-08-26,0.92958,0.93296,0.92707,0.93053,102605
2014-08-27,0.93051,0.93503,0.92988,0.93332,113820
2014-08-28,0.93351,0.93732,0.93312,0.93533,111145
2014-08-29,0.93553,0.93618,0.93309,0.93363,83055
2014-09-01,0.93175,0.93509,0.93175,0.93301,69098
2014-09-02,0.93307,0.93359,0.92671,0.92729,115576
2014-09-03,0.92729,0.93503,0.92619,0.93437,127586
2014-09-04,0.93437,0.93917,0.93289,0.93424,131433
2014-09-05,0.93424,0.94007,0.93316,0.93761,122354
2014-09-08,0.93593,0.93732,0.92765,0.92795,119124
2014-09-09,0.92806,0.9288,0.9187,0.92009,190180
2014-09-10,0.92009,0.92168,0.91117,0.91501,168076
2014-09-11,0.91508,0.92168,0.90876,0.90966,171369
2014-09-12,0.90985,0.91074,0.90294,0.90411,142743
2014-09-15,0.90025,0.90484,0.89826,0.90244,127062
2014-09-16,0.90244,0.91113,0.89882,0.90923,176972
2014-09-17,0.90921,0.90941,0.89497,0.89575,200432
2014-09-18,0.89569,0.89959,0.89261,0.89879,165822
2014-09-19,0.89896,0.90006,0.89197,0.89277,188998
2014-09-22,0.893,0.89486,0.88512,0.88632,147183
2014-09-23,0.88704,0.89261,0.88302,0.8839,174008
2014-09-24,0.8839,0.88961,0.88377,0.88832,158657
2014-09-25,0.88832,0.88851,0.87727,0.8785,215047
2014-09-26,0.87863,0.88122,0.87467,0.87612,167219
2014-09-29,0.8748,0.87595,0.86826,0.8717,189138
2014-09-30,0.8717,0.87665,0.86928,0.87449,198651
2014-10-01,0.87449,0.8748,0.86622,0.8736,220804
2014-10-02,0.87361,0.88258,0.87172,0.88002,254120
2014-10-03,0.88021,0.88054,0.86414,0.86739,174860
2014-10-06,0.86714,0.87828,0.86513,0.87606,159975
2014-10-07,0.87606,0.88331,0.87251,0.88163,233018
2014-10-08,0.88163,0.88498,0.87328,0.88395,244927
2014-10-09,0.88395,0.88977,0.87636,0.87816,229881
2014-10-10,0.87814,0.87844,0.86792,0.86841,198904
2014-10-13,0.86901,0.8786,0.86509,0.87686,199210
2014-10-14,0.87706,0.88111,0.86926,0.8711,182767
2014-10-15,0.87117,0.88592,0.86742,0.88275,316093
2014-10-16,0.88254,0.88263,0.86848,0.87554,311026
2014-10-17,0.87555,0.88112,0.87324,0.87503,201398
2014-10-20,0.87568,0.88006,0.87462,0.87789,131037
2014-10-21,0.87789,0.88316,0.87568,0.87775,177161
2014-10-22,0.87775,0.88142,0.87403,0.87775,148434
2014-10-23,0.87775,0.88052,0.8748,0.87581,170391
2014-10-24,0.87601,0.88228,0.87178,0.87951,143678
2014-10-27,0.88015,0.88235,0.87878,0.8801,108698
2014-10-28,0.8801,0.88809,0.87944,0.88519,132973
2014-10-29,0.88519,0.89101,0.87751,0.8796,163473
2014-10-30,0.87963,0.8839,0.87544,0.88333,180462
2014-10-31,0.88333,0.88531,0.87634,0.87977,221014
2014-11-03,0.87524,0.87604,0.86768,0.86798,190116
2014-11-04,0.86798,0.87484,0.86446,0.87336,204097
2014-11-05,0.87376,0.87608,0.85635,0.85925,249848
2014-11-06,0.85923,0.86258,0.85522,0.85553,260042
2014-11-07,0.85563,0.86563,0.85396,0.86269,246707
2014-11-10,0.86435,0.86816,0.86079,0.86196,158480
2014-11-11,0.86194,0.87181,0.85895,0.8685,217030
2014-11-12,0.8685,0.8744,0.86646,0.87149,234174
2014-11-13,0.87176,0.87634,0.86707,0.87186,178428
2014-11-14,0.87214,0.87724,0.86472,0.8747,200566
2014-11-17,0.87742,0.87948,0.8694,0.87064,183952
2014-11-18,0.87074,0.87456,0.8681,0.87183,160999
2014-11-19,0.87183,0.87201,0.86004,0.86169,204987
2014-11-20,0.86169,0.864,0.85651,0.86026,214313
2014-11-21,0.86193,0.87217,0.85992,0.8666,222377
2014-11-24,0.86768,0.86995,0.86011,0.86132,134394
2014-11-25,0.86166,0.86182,0.85127,0.85292,217442
2014-11-26,0.85296,0.85646,0.84788,0.85406,200323
2014-11-27,0.85406,0.86144,0.85286,0.8541,143021
2014-11-28,0.85375,0.85466,0.84844,0.85024,168736
2014-12-01,0.84678,0.85309,0.84153,0.84861,224880
2014-12-02,0.84876,0.85414,0.84319,0.84417,178019
2014-12-03,0.84426,0.84659,0.83875,0.84037,183624
2014-12-04,0.84038,0.84282,0.83546,0.83797,211671
2014-12-05,0.83808,0.83922,0.83138,0.83261,161660
2014-12-08,0.83019,0.83226,0.82588,0.82913,159584
2014-12-09,0.82913,0.83703,0.8223,0.829,223383
2014-12-10,0.82917,0.83472,0.82634,0.83162,200400
2014-12-11,0.83162,0.83749,0.8213,0.8263,262098
2014-12-12,0.82632,0.82979,0.82259,0.82451,186787
2014-12-15,0.82464,0.8267,0.82001,0.82085,189704
2014-12-16,0.82089,0.82734,0.81987,0.82162,228226
2014-12-17,0.82167,0.82354,0.81059,0.81165,245824
2014-12-18,0.8122,0.82022,0.81146,0.81637,208112
2014-12-19,0.81634,0.81912,0.81213,0.81441,202539
2014-12-22,0.8141,0.81721,0.81228,0.81269,136995
2014-12-23,0.81283,0.81431,0.80869,0.81007,137469
2014-12-24,0.81007,0.81227,0.80946,0.81018,112763
2014-12-26,0.81207,0.81312,0.81078,0.81145,103189
2014-12-29,0.81214,0.81616,0.81096,0.81302,144448
2014-12-30,0.813,0.82023,0.81208,0.8181,146439
2014-12-31,0.8181,0.82144,0.81579,0.81604,124742
2015-01-02,0.81276,0.81451,0.80762,0.809,125785
2015-01-05,0.80575,0.81062,0.8034,0.8082,224759
2015-01-06,0.8082,0.81565,0.80799,0.80824,243668
2015-01-07,0.80824,0.8089,0.80314,0.80728,228257
2015-01-08,0.80769,0.81295,0.80686,0.81213,195919
2015-01-09,0.8122,0.82074,0.81044,0.82005,237665
2015-01-12,0.82095,0.82538,0.81294,0.81548,203272
2015-01-13,0.81562,0.81971,0.81265,0.81644,222508
2015-01-14,0.81649,0.81882,0.80671,0.81474,265713
2015-01-15,0.81491,0.82942,0.81319,0.82144,364793
2015-01-16,0.82036,0.82553,0.81669,0.82266,227077
2015-01-19,0.82188,0.82426,0.81949,0.82104,249546
2015-01-20,0.82115,0.82172,0.81586,0.81691,240420
2015-01-21,0.81708,0.82328,0.80769,0.80832,271590
2015-01-22,0.80838,0.81356,0.79939,0.80244,309947
2015-01-23,0.80247,0.80514,0.78799,0.79043,321399
2015-01-26,0.78748,0.79327,0.78568,0.79233,243547
2015-01-27,0.7924,0.79736,0.79046,0.79355,244425
2015-01-28,0.79355,0.80241,0.7883,0.78871,259803
2015-01-29,0.78871,0.79062,0.77189,0.77601,251559
2015-01-30,0.77602,0.77965,0.77298,0.7761,232869
2015-02-02,0.77548,0.78291,0.77471,0.78015,206932
2015-02-03,0.78017,0.78518,0.76251,0.77914,312189
2015-02-04,0.77916,0.7848,0.77417,0.7749,254222
2015-02-05,0.77514,0.78234,0.77324,0.77964,195157
2015-02-06,0.77964,0.7875,0.77774,0.77913,200348
2015-02-09,0.77605,0.78334,0.77468,0.78006,148075
2015-02-10,0.78006,0.78406,0.77462,0.77686,176428
2015-02-11,0.77686,0.77941,0.76928,0.77148,160675
2015-02-12,0.77145,0.77787,0.7643,0.77333,207294
2015-02-13,0.77336,0.77917,0.77222,0.7756,145222
2015-02-16,0.77721,0.77937,0.77502,0.7771,145994
2015-02-17,0.7771,0.78277,0.77411,0.78155,168716
2015-02-18,0.78155,0.78375,0.77726,0.78083,160827
2015-02-19,0.78091,0.78421,0.77558,0.77908,156322
2015-02-20,0.77908,0.78476,0.77874,0.78414,153568
2015-02-23,0.78465,0.78475,0.77795,0.78009,131016
2015-02-24,0.78009,0.7836,0.77385,0.783,173010
2015-02-25,0.783,0.79003,0.78223,0.7885,141156
2015-02-26,0.78851,0.79119,0.77849,0.77983,163686
2015-02-27,0.78002,0.78334,0.77763,0.7811,143705
2015-03-02,0.78062,0.78062,0.77548,0.77648,121768
2015-03-03,0.77648,0.78435,0.77498,0.78156,141380
2015-03-04,0.78169,0.78594,0.77896,0.78164,131014
2015-03-05,0.78163,0.78394,0.77531,0.77808,145317
2015-03-06,0.77807,0.78447,0.77053,0.77145,158712
2015-03-09,0.77042,0.77389,0.76825,0.7701,132546
2015-03-10,0.7701,0.77064,0.76022,0.76242,199181
2015-03-11,0.76242,0.76435,0.75594,0.75912,201549
2015-03-12,0.75916,0.77304,0.75723,0.77064,215795
2015-03-13,0.77063,0.77092,0.76088,0.76327,153673
2015-03-16,0.76191,0.76785,0.76125,0.76369,155296
2015-03-17,0.76369,0.76642,0.76046,0.76158,172101
2015-03-18,0.76163,0.78463,0.75899,0.77751,212554
2015-03-19,0.77766,0.78076,0.76106,0.7647,256175
2015-03-20,0.76472,0.78016,0.76414,0.7772,211365
2015-03-23,0.77806,0.7898,0.77623,0.78784,241337
2015-03-24,0.78798,0.79372,0.78339,0.78721,227257
2015-03-25,0.78718,0.79037,0.78278,0.78409,178405
2015-03-26,0.78409,0.78832,0.77997,0.78266,202086
2015-03-27,0.78268,0.78337,0.77441,0.7751,173497
2015-03-30,0.77325,0.77461,0.76325,0.76522,156863
2015-03-31,0.76526,0.76634,0.75899,0.7605,166641
2015-04-01,0.76054,0.76625,0.75816,0.7598,186094
2015-04-02,0.7598,0.761,0.75321,0.75904,167471
2015-04-03,0.75908,0.76941,0.75695,0.76299,95080
2015-04-06,0.76349,0.76663,0.75782,0.75886,84047
2015-04-07,0.75889,0.77102,0.75757,0.76315,182620
2015-04-08,0.76315,0.77267,0.76304,0.76789,187001
2015-04-09,0.76807,0.77375,0.76587,0.7691,162699
2015-04-10,0.7691,0.77206,0.76369,0.768,157132
2015-04-13,0.76662,0.76774,0.75518,0.7588,173679
2015-04-14,0.75879,0.76476,0.75542,0.7624,192498
2015-04-15,0.7624,0.76995,0.75704,0.76747,204560
2015-04-16,0.76747,0.7821,0.76721,0.78021,244971
2015-04-17,0.78021,0.78417,0.7758,0.77856,215107
2015-04-20,0.78233,0.78256,0.77057,0.7723,171800
2015-04-21,0.7723,0.77528,0.76818,0.77089,182636
2015-04-22,0.77089,0.78061,0.77039,0.77498,205894
2015-04-23,0.77498,0.77897,0.77099,0.7777,218986
2015-04-24,0.77771,0.78395,0.77632,0.78199,218863
2015-04-27,0.78147,0.78713,0.77904,0.78571,207149
2015-04-28,0.78571,0.80265,0.78322,0.80228,202366
2015-04-29,0.80228,0.80747,0.79755,0.8006,268089
2015-04-30,0.8006,0.80213,0.78622,0.7904,280777
2015-05-01,0.7904,0.79178,0.78024,0.78426,178625
2015-05-04,0.78314,0.78508,0.78011,0.78358,135644
2015-05-05,0.78361,0.79548,0.77845,0.79411,230943
2015-05-06,0.7941,0.80294,0.79175,0.79668,252324
2015-05-07,0.79679,0.80035,0.78892,0.79053,234996
2015-05-08,0.79053,0.79671,0.78622,0.79321,240636
2015-05-11,0.79241,0.79324,0.78753,0.78894,166824
2015-05-12,0.78894,0.79994,0.78854,0.7975,188042
2015-05-13,0.79753,0.8123,0.79441,0.81112,220951
2015-05-14,0.81112,0.81623,0.80622,0.80753,209425
2015-05-15,0.80756,0.80881,0.79953,0.80374,168330
2015-05-18,0.80351,0.80512,0.79759,0.79862,146230
2015-05-19,0.79862,0.80093,0.79055,0.79127,174083
2015-05-20,0.79137,0.79338,0.78601,0.7873,194615
2015-05-21,0.7873,0.79125,0.78646,0.78901,157259
2015-05-22,0.78901,0.79306,0.78095,0.78298,162641
2015-05-25,0.78146,0.78387,0.78023,0.78202,102398
2015-05-26,0.78206,0.78387,0.77261,0.77342,179065
2015-05-27,0.77342,0.77678,0.76895,0.77199,182610
2015-05-28,0.7723,0.77602,0.76168,0.76443,233053
2015-05-29,0.76443,0.76732,0.76285,0.7642,182285
2015-06-01,0.76331,0.76672,0.75973,0.76049,152976
2015-06-02,0.76051,0.77893,0.76022,0.77709,249715
2015-06-03,0.77709,0.78179,0.77503,0.77846,235623
2015-06-04,0.77847,0.7786,0.76632,0.76803,211343
2015-06-05,0.76809,0.77252,0.75977,0.76143,184033
2015-06-08,0.76162,0.77112,0.76018,0.76974,225190
2015-06-09,0.76968,0.77217,0.76445,0.76895,264614
2015-06-10,0.76896,0.77841,0.76342,0.77549,345655
2015-06-11,0.77277,0.77918,0.76909,0.77538,278885
2015-06-12,0.77539,0.77571,0.76756,0.77295,243120
2015-06-15,0.77488,0.77759,0.7703,0.77642,147979
2015-06-16,0.77642,0.77793,0.77209,0.77495,125075
2015-06-17,0.77495,0.77689,0.76414,0.77424,202647
2015-06-18,0.77424,0.78483,0.77092,0.77937,198177
2015-06-19,0.77969,0.78139,0.77355,0.77697,156305
2015-06-22,0.77629,0.77955,0.77201,0.77263,143880
2015-06-23,0.77263,0.77481,0.76782,0.77334,160018
2015-06-24,0.77334,0.77699,0.76821,0.76983,156326
2015-06-25,0.76984,0.77514,0.76952,0.77334,138168
2015-06-26,0.77335,0.7739,0.76295,0.7653,144966
2015-06-29,0.76239,0.77112,0.75843,0.76774,241728
2015-06-30,0.76774,0.77236,0.76585,0.7702,205623
2015-07-01,0.77016,0.77375,0.76378,0.76428,183625
2015-07-02,0.76429,0.76564,0.75887,0.76314,181735
2015-07-03,0.76314,0.76477,0.75079,0.75118,154886
2015-07-06,0.74794,0.75317,0.74603,0.7498,177724
2015-07-07,0.74984,0.75006,0.73968,0.74504,207004
2015-07-08,0.74504,0.74581,0.73712,0.74274,208615
2015-07-09,0.74261,0.74906,0.73911,0.74439,202217
2015-07-10,0.7444,0.74955,0.74085,0.7437,175671
2015-07-13,0.74145,0.74674,0.73821,0.7405,208268
2015-07-14,0.7405,0.74777,0.73865,0.74465,186180
2015-07-15,0.74506,0.74878,0.73528,0.73774,211941
2015-07-16,0.73777,0.74362,0.73488,0.74012,178982
2015-07-17,0.74012,0.74178,0.73665,0.73782,158744
2015-07-20,0.73794,0.73967,0.73266,0.73668,184813
2015-07-21,0.73669,0.74484,0.73402,0.74174,209957
2015-07-22,0.74174,0.7438,0.73599,0.73736,213392
2015-07-23,0.73726,0.74164,0.73495,0.73498,210740
2015-07-24,0.73498,0.73609,0.72587,0.72824,200663
2015-07-27,0.72689,0.73238,0.72646,0.72681,189981
2015-07-28,0.72681,0.73435,0.7256,0.73349,196700
2015-07-29,0.7335,0.73501,0.72814,0.7293,218317
2015-07-30,0.7293,0.73216,0.72538,0.72902,201180
2015-07-31,0.72905,0.73657,0.72331,0.72996,254311
2015-08-03,0.73158,0.73159,0.7259,0.7284,184941
2015-08-04,0.72835,0.74275,0.72622,0.73774,243050
2015-08-05,0.73786,0.73943,0.73332,0.73544,217097
2015-08-06,0.73544,0.7391,0.7314,0.73424,208581
2015-08-07,0.73419,0.74177,0.73327,0.74171,226472
2015-08-10,0.74144,0.74211,0.73525,0.74118,175065
2015-08-11,0.74118,0.74384,0.72822,0.72999,277802
2015-08-12,0.72994,0.73864,0.72138,0.73749,294588
2015-08-13,0.73749,0.74084,0.73221,0.73553,215873
2015-08-14,0.73549,0.73966,0.73539,0.73758,194623
2015-08-17,0.73699,0.7388,0.73428,0.73699,152464
2015-08-18,0.73701,0.7385,0.73189,0.73395,184422
2015-08-19,0.73389,0.73741,0.73111,0.73447,243482
2015-08-20,0.73442,0.73719,0.72837,0.7335,209559
2015-08-21,0.7335,0.73591,0.72856,0.73088,232667
2015-08-24,0.7297,0.73104,0.70304,0.71549,378184
2015-08-25,0.71546,0.72488,0.71223,0.71274,292162
2015-08-26,0.71274,0.71559,0.70688,0.71207,296833
2015-08-27,0.71203,0.71801,0.7098,0.71643,228224
2015-08-28,0.71643,0.72048,0.71197,0.7162,211336
2015-08-31,0.71521,0.7162,0.70814,0.71116,185087
2015-09-01,0.71116,0.71525,0.70128,0.70128,247298
2015-09-02,0.70129,0.7048,0.6981,0.70371,238127
2015-09-03,0.70371,0.70618,0.69913,0.70159,213280
2015-09-04,0.70159,0.70203,0.69075,0.69085,214784
2015-09-07,0.69243,0.69489,0.69099,0.69229,209421
2015-09-08,0.69229,0.70384,0.6922,0.70154,168901
2015-09-09,0.70154,0.70691,0.70045,0.70142,172499
2015-09-10,0.7015,0.70985,0.6945,0.70698,251497
2015-09-11,0.70702,0.70912,0.70344,0.70877,143546
2015-09-14,0.708,0.71504,0.70621,0.71359,136181
2015-09-15,0.71359,0.71648,0.70844,0.71399,142692
2015-09-16,0.71402,0.71988,0.71221,0.71954,131209
2015-09-17,0.71959,0.72743,0.71369,0.71639,215758
2015-09-18,0.71639,0.72789,0.71609,0.71882,179996
2015-09-21,0.71789,0.7196,0.71206,0.71295,137169
2015-09-22,0.71293,0.71579,0.70557,0.70887,139864
2015-09-23,0.70886,0.70892,0.69879,0.69985,151022
2015-09-24,0.69985,0.70415,0.69376,0.70186,187049
2015-09-25,0.7019,0.70414,0.69774,0.70236,162993
2015-09-28,0.70276,0.70352,0.69782,0.69878,136677
2015-09-29,0.69881,0.70228,0.69357,0.69794,170083
2015-09-30,0.69795,0.70373,0.69785,0.70131,166855
2015-10-01,0.70104,0.70837,0.69971,0.70248,189470
2015-10-02,0.70248,0.7067,0.70015,0.70513,186078
2015-10-05,0.7054,0.711,0.70414,0.70787,181504
2015-10-06,0.70788,0.71742,0.70647,0.71636,198265
2015-10-07,0.71636,0.72336,0.71487,0.72061,186278
2015-10-08,0.72056,0.72706,0.71639,0.72577,183417
2015-10-09,0.72581,0.73431,0.72464,0.73363,190147
2015-10-12,0.73129,0.73812,0.73043,0.73601,168620
2015-10-13,0.73601,0.73631,0.72421,0.72427,187534
2015-10-14,0.72429,0.73164,0.71974,0.72964,201853
2015-10-15,0.72964,0.73624,0.72646,0.73232,226522
2015-10-16,0.73217,0.73365,0.72482,0.72652,171701
2015-10-19,0.72521,0.73064,0.72378,0.72467,135140
2015-10-20,0.72467,0.7297,0.7241,0.7258,131049
2015-10-21,0.72581,0.72749,0.72012,0.7206,151692
2015-10-22,0.72061,0.72382,0.71809,0.72041,188107
2015-10-23,0.72042,0.72955,0.71968,0.72148,194836
2015-10-26,0.72111,0.72686,0.72063,0.72443,152543
2015-10-27,0.72445,0.72575,0.71777,0.7186,158876
2015-10-28,0.71858,0.72058,0.70796,0.71131,229765
2015-10-29,0.71129,0.71182,0.70667,0.7072,180189
2015-10-30,0.7072,0.71473,0.70658,0.71341,206708
2015-11-02,0.71148,0.71524,0.71113,0.71446,145680
2015-11-03,0.71446,0.72182,0.71089,0.71839,185743
2015-11-04,0.71837,0.72231,0.7135,0.71468,175802
2015-11-05,0.71468,0.71686,0.71246,0.71416,168003
2015-11-06,0.71412,0.71687,0.70216,0.70395,193072
2015-11-09,0.70255,0.70691,0.70253,0.70443,154327
2015-11-10,0.70443,0.70635,0.7015,0.70295,162204
2015-11-11,0.70292,0.70772,0.70231,0.70592,148421
2015-11-12,0.70587,0.71534,0.70584,0.7124,208657
2015-11-13,0.71241,0.71583,0.71052,0.7123,141248
2015-11-16,0.71109,0.71315,0.70795,0.70939,143565
2015-11-17,0.70939,0.71391,0.70715,0.711,165335
2015-11-18,0.711,0.71167,0.70678,0.71088,145140
2015-11-19,0.71085,0.72135,0.71009,0.71922,179206
2015-11-20,0.71922,0.72492,0.71826,0.7235,157544
2015-11-23,0.72304,0.72322,0.71581,0.71903,150262
2015-11-24,0.71904,0.7256,0.71841,0.72525,155062
2015-11-25,0.72525,0.72819,0.72262,0.72493,166244
2015-11-26,0.72497,0.72615,0.72094,0.72215,166148
2015-11-27,0.72215,0.72386,0.71841,0.71895,130474
2015-11-30,0.71905,0.72491,0.71692,0.72254,146170
2015-12-01,0.72255,0.73354,0.72209,0.73212,194091
2015-12-02,0.7321,0.73417,0.7292,0.73063,186269
2015-12-03,0.73064,0.73624,0.72829,0.73389,248994
2015-12-04,0.7339,0.73845,0.72786,0.73411,231359
2015-12-07,0.73389,0.73408,0.72556,0.72657,173593
2015-12-08,0.72657,0.72694,0.71856,0.72132,185706
2015-12-09,0.7213,0.72444,0.71711,0.72276,206708
2015-12-10,0.72276,0.73334,0.72206,0.72791,198274
2015-12-11,0.72791,0.72802,0.71839,0.71873,164926
2015-12-14,0.72015,0.72688,0.71588,0.72414,174029
2015-12-15,0.72429,0.72821,0.71595,0.71908,172105
2015-12-16,0.71908,0.72792,0.7175,0.72261,232089
2015-12-17,0.72247,0.72451,0.70958,0.71266,195165
2015-12-18,0.71267,0.71996,0.7111,0.71665,172399
2015-12-21,0.71598,0.71943,0.71541,0.71882,123771
2015-12-22,0.71882,0.72481,0.71805,0.72344,137694
2015-12-23,0.72344,0.7247,0.72079,0.72307,126230
2015-12-24,0.72259,0.72795,0.72249,0.72732,84120
2015-12-28,0.72735,0.72818,0.72458,0.72468,88300
2015-12-29,0.72467,0.73021,0.72439,0.7293,99724
2015-12-30,0.72931,0.73024,0.72701,0.72846,118444
2015-12-31,0.72846,0.73264,0.72656,0.72881,99336
2016-01-04,0.72805,0.73004,0.71549,0.71883,175219
2016-01-05,0.71883,0.72136,0.71312,0.71571,172411
2016-01-06,0.71572,0.71706,0.70473,0.70701,214275
2016-01-07,0.707,0.70851,0.69794,0.70103,242168
2016-01-08,0.70103,0.70757,0.69494,0.69527,262294
2016-01-11,0.69694,0.70347,0.69256,0.69934,243755
2016-01-12,0.69931,0.702,0.69389,0.69832,235456
2016-01-13,0.69834,0.70477,0.6949,0.69536,220666
2016-01-14,0.69545,0.69958,0.69091,0.69817,276230
2016-01-15,0.69819,0.70009,0.6826,0.68632,275405
2016-01-18,0.68337,0.69271,0.68337,0.68641,225109
2016-01-19,0.68638,0.69564,0.68375,0.6906,253665
2016-01-20,0.6906,0.69241,0.68269,0.69049,293908
2016-01-21,0.6905,0.70164,0.68744,0.69974,326505
2016-01-22,0.69975,0.70452,0.69852,0.7003,234081
2016-01-25,0.69983,0.70305,0.69484,0.69532,207864
2016-01-26,0.69533,0.70201,0.69176,0.70035,217257
2016-01-27,0.70035,0.70807,0.69897,0.70247,311616
2016-01-28,0.70247,0.71274,0.7007,0.70819,260443
2016-01-29,0.70819,0.714,0.70575,0.70846,294978
2016-02-01,0.70785,0.71198,0.70415,0.71071,205380
2016-02-02,0.71081,0.71283,0.70332,0.70362,207162
2016-02-03,0.70362,0.71884,0.70017,0.71666,255506
2016-02-04,0.71666,0.72418,0.71525,0.7196,235905
2016-02-05,0.7196,0.72169,0.70634,0.70641,221394
2016-02-08,0.70676,0.71275,0.70495,0.70844,235861
2016-02-09,0.70836,0.70948,0.69724,0.70687,319026
2016-02-10,0.70687,0.71242,0.70367,0.70935,312330
2016-02-11,0.70935,0.71523,0.69828,0.71046,391264
2016-02-12,0.71046,0.71272,0.70624,0.71015,269154
2016-02-15,0.7102,0.71704,0.70995,0.71335,216422
2016-02-16,0.71327,0.71808,0.70804,0.71086,232275
2016-02-17,0.71079,0.71857,0.70831,0.71814,242347
2016-02-18,0.71811,0.71829,0.71318,0.71547,220689
2016-02-19,0.71544,0.71605,0.7068,0.71457,210294
2016-02-22,0.7154,0.72457,0.71345,0.72259,204514
2016-02-23,0.72259,0.7258,0.71991,0.72008,236674
2016-02-24,0.72008,0.72124,0.71447,0.71931,265439
2016-02-25,0.71936,0.72424,0.71553,0.72341,243807
2016-02-26,0.72341,0.72553,0.7117,0.71275,226565
2016-02-29,0.71157,0.71671,0.71074,0.71392,239957
2016-03-01,0.714,0.71911,0.71082,0.71735,249412
2016-03-02,0.71735,0.73,0.71603,0.72926,254730
2016-03-03,0.72926,0.73729,0.72803,0.73505,231600
2016-03-04,0.73505,0.74421,0.73387,0.74327,268885
2016-03-07,0.73965,0.7485,0.73913,0.74665,222522
2016-03-08,0.74666,0.74712,0.7409,0.74372,220120
2016-03-09,0.74372,0.75272,0.7411,0.74827,266519
